Path,Transcript,Intended Words,Produced Words,IPA,Error Category,Error Labels
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_22.wav",by,,by,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_23.wav",e,,e,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_24.wav",it's,,it's,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_25.wav",gonna,,gonna,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_26.wav",spell,,spell,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_27.wav",je,,je,dʒ,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_28.wav",juh|n,gentle,juh|n,dʒ|n,Mixed Error+Disfluency Error+Phonological,"['Broken Word', 'Repair', 'Consonant Omission', 'Vowel Omission']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_29.wav",june,gentle,june,dʒun,Mixed Error+Orthographic Sub.+Phonological+Disfluency Error,"['Unrelated', 'Vowel Substitution', 'Vowel Omission', 'Consonant Omission', 'Parent Correction']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_30.wav",dʒ|ɛ:n,gentle,,dʒ|ɛ:n,Disfluency Error,"['Broken Word', 'Prolongation', 'Parental Aid']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_31.wav",gen,gentle,gen,dʒɛn,Mixed Error+Phonological+Disfluency Error,"['Consonant Omission', 'Parent Correction']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_32.wav",this,,this,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_33.wav",syllable,,syllable,,Mixed Error+Other+Disfluency Error,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_34.wav",spells,,spells,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_35.wav",tle,,tle,tl,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_36.wav",gentle,gentle,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_37.wav",t:æp,tap,,t:æp,Disfluency Error,"['Repair', 'Prolongation']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_38.wav",tap,tap,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_39.wav",he,he,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_40.wav",h|el|p|d,helped,h|el|p|d,h|ɛl|p|d,Mixed Error+Disfluency Error+Phonological,"['Broken Word', 'Repair', 'Consonant Substitution']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_41.wav",helpd,helped,helpd,hɛlpd,Mixed Error+Phonological+Disfluency Error,"['Consonant Substitution', 'Repair']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_42.wav",helped,helped,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_43.wav",the,the,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_44.wav",lamb,lamb,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_45.wav",əm,,,əm,Disfluency Error,['Interjection']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_46.wav",b|æ|k,back,,b|æ|k,Disfluency Error,"['Repair', 'Broken Word']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_47.wav",back,back,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_48.wav",up,home,up,ʌp,Mixed Error+Orthographic Sub.+Phonological+Disfluency Error,"['Contextual', 'Vowel Substitution', 'Consonant Substitution', 'Consonant Omission', 'Parent Correction']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_49.wav",oh,,oh,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_50.wav",check,,check,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_51.wav",this,,this,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_52.wav",word,,word,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_53.wav",h|ah,home,h|ah,h|ɑ,Mixed Error+Disfluency Error+Phonological,"['Broken Word', 'Repair', 'Vowel Substitution', 'Consonant Omission']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_54.wav",h|uh,home,h|uh,h|ə,Mixed Error+Disfluency Error+Phonological,"['Parent Correction', 'Broken Word', 'Vowel Substitution', 'Consonant Omission']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_55.wav",long,,long,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_56.wav",o,,o,oʊ,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_57.wav",oh|m,home,oh|m,oʊ|m,Mixed Error+Disfluency Error+Phonological,"['Repair', 'Broken Word', 'Consonant Omission']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798596_word_segment_58.wav",home,home,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_1.wav",oh-double-u,,oh-double-u,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_2.wav",Now,Now,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_3.wav",yup,,yup,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_4.wav",ow,,ow,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_5.wav",good,,good,,Mixed Error+Other+Disfluency Error,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_6.wav",Now,Now,,,Disfluency Error,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_7.wav",Sam,Sam,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_8.wav",and,and,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_9.wav",the,the,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_10.wav",lamb,lamb,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_11.wav",are,are,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_12.wav",close,close,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_13.wav",friends,pals,friends,fɹɛnz,Mixed Error+Orthographic Sub.+Disfluency Error,"['Contextual', 'Parent Correction']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_14.wav",well,,well,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_15.wav",look,,look,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_16.wav",at,,at,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_17.wav",it,,it,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_18.wav",it,,it,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_19.wav",doesn't,,doesn't,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_20.wav",say,,say,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_21.wav",friends,,friends,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_22.wav",p|ælz,pals,,p|ælz,Disfluency Error,"['Repair', 'Broken Word']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632_195798597_word_segment_23.wav",pals,pals,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_3rjs7JkT5laydQme92To_1741230422_195798598_word_segment_1.wav",Clay,Clay,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_3rjs7JkT5laydQme92To_1741230422_195798598_word_segment_2.wav",and,and,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_3rjs7JkT5laydQme92To_1741230422_195798598_word_segment_3.wav",Sarah,Sarah,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_3rjs7JkT5laydQme92To_1741230422_195798598_word_segment_4.wav",loved,loved,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_3rjs7JkT5laydQme92To_1741230422_195798598_word_segment_5.wav",swinging,swinging,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_3rjs7JkT5laydQme92To_1741230422_195798598_word_segment_6.wav",at,at,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_3rjs7JkT5laydQme92To_1741230422_195798598_word_segment_7.wav",the,the,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_3rjs7JkT5laydQme92To_1741230422_195798598_word_segment_8.wav",park,park,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_3rjs7JkT5laydQme92To_1741230422_195798599_word_segment_1.wav",Clay,Clay,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_3rjs7JkT5laydQme92To_1741230422_195798599_word_segment_2.wav",was,was,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_3rjs7JkT5laydQme92To_1741230422_195798599_word_segment_3.wav",singing,singing,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_3rjs7JkT5laydQme92To_1741230422_195798599_word_segment_4.wav",his,his,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_3rjs7JkT5laydQme92To_1741230422_195798599_word_segment_5.wav",favorite,favorite,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_3rjs7JkT5laydQme92To_1741230422_195798599_word_segment_6.wav",song,song,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_3rjs7JkT5laydQme92To_1741230422_195798599_word_segment_7.wav",while,while,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_3rjs7JkT5laydQme92To_1741230422_195798599_word_segment_8.wav",Sarah,Sarah,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_3rjs7JkT5laydQme92To_1741230422_195798599_word_segment_9.wav",was,was,,,Correct,[]
