Path,Transcript,Intended Words,Produced Words,IPA,Error Category,Error Labels,IPA_Transcript,Child
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799044_ngram_segment_10.wav,fast swimmer fastest,fastest,,,Correct,[],fæst swɪmər fˈæstʌst,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799044_ngram_segment_11.wav,swimmer fastest swimmer,swimmer,,,Run-on,[],swɪmər fˈæstʌst swɪmər,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799044_ngram_segment_12.wav,fastest swimmer reached,reached,,,Correct,[],fˈæstʌst swɪmər ɹitʃt,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799044_ngram_segment_13.wav,swimmer reached to,,to,tə,Structural Error,['Word Insertion'],swɪmər ɹitʃt tə,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799044_ngram_segment_14.wav,reached to the,the,,,Correct,[],ɹitʃt tə ðɪ,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799044_ngram_segment_15.wav,to the other,other,,,Correct,[],tə ðɪ ʌðər,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799044_ngram_segment_16.wav,the other side,side,,,Correct,[],ðɪ ʌðər saɪd,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799044_ngram_segment_17.wav,other side first,first,,,Correct,[],ʌðər saɪd fərst,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799045_ngram_segment_1.wav,Wet,Wet,,,Correct,[],wɛt,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799045_ngram_segment_2.wav,Wet Wet,Wet,,,Disfluency Error,['Word Repetition'],wɛt wɛt,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799045_ngram_segment_3.wav,Wet Wet but,but,,,Correct,[],wɛt wɛt bʌt,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799045_ngram_segment_4.wav,Wet but happy,happy,,,Correct,[],wɛt bʌt hæpi,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799045_ngram_segment_5.wav,but happy they,they,,,Correct,[],bʌt hæpi ðeɪ,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799045_ngram_segment_6.wav,happy they shook,shook,,,Correct,[],hæpi ðeɪ ʃʊk,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799045_ngram_segment_7.wav,they shook off,off,,,Correct,[],ðeɪ ʃʊk ɔf,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799045_ngram_segment_8.wav,shook off together,together,,,Correct,[],ʃʊk ɔf tʌgɛðər,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799045_ngram_segment_9.wav,off together under,under,,,Correct,[],ɔf tʌgɛðər ʌndər,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799045_ngram_segment_10.wav,together under the,the,,,Correct,[],tʌgɛðər ʌndər ðɪ,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799045_ngram_segment_11.wav,under the tɔlɪs,tallest,,tɔlɪs,Phonological Error,['Consonant Omission'],ʌndər ðɪ tɔlɪs,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799045_ngram_segment_12.wav,the tɔlɪs tree,tree,,,Correct,[],ðɪ tɔlɪs tɹi,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799045_ngram_segment_13.wav,tɔlɪs tree tails,tails,,,Correct,[],tɔlɪs tɹi teɪlz,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799045_ngram_segment_14.wav,tree tails wagging,wagging,,,Correct,[],tɹi teɪlz wˈægɪŋ,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799046_ngram_segment_1.wav,Teddy,Teddy,,,Correct,[],tɛdi,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799046_ngram_segment_2.wav,Teddy and,and,,,Correct,[],tɛdi ʌnd,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799046_ngram_segment_3.wav,Teddy and Max,Max,,,Correct,[],tɛdi ʌnd mæks,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799046_ngram_segment_4.wav,and Max agreed,agreed,,,Correct,[],ʌnd mæks ʌgɹid,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799046_ngram_segment_5.wav,Max agreed it,it,,,Correct,[],mæks ʌgɹid ʌt,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799046_ngram_segment_6.wav,agreed it was,was,,,Correct,[],ʌgɹid ʌt wʌz,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799046_ngram_segment_7.wav,it was their,their,,,Correct,[],ʌt wʌz ðər,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799046_ngram_segment_8.wav,was their best,best,,,Correct,[],wʌz ðər bɛst,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799046_ngram_segment_9.wav,their best day,day,,,Correct,[],ðər bɛst deɪ,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799046_ngram_segment_10.wav,best day discovering,discovering,,,Correct,[],bɛst deɪ dɪskʌvʌɹɪŋ,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799046_ngram_segment_11.wav,day discovering treasures,treasures,,,Correct,[],deɪ dɪskʌvʌɹɪŋ tɹɛʒərz,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799046_ngram_segment_12.wav,discovering treasures of,of,,,Correct,[],dɪskʌvʌɹɪŋ tɹɛʒərz ʌ,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799046_ngram_segment_13.wav,treasures of their,their,,,Correct,[],tɹɛʒərz ʌ ðər,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549_195799046_ngram_segment_14.wav,of their friendship,friendship,,,Correct,[],ʌ ðər fɹɛndʃɪp,uJ59YClhDZUuJsN0vsDR1GRv6pu1
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799047_ngram_segment_1.wav,A,A,,,Correct,[],ʌ,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799047_ngram_segment_2.wav,A big,big,,,Correct,[],ʌ bɪg,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799047_ngram_segment_3.wav,A big red,red,,,Correct,[],ʌ bɪg ɹɛd,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799047_ngram_segment_4.wav,big red dɹæ:ɡɪn,dragon,,dɹæ:ɡɪn,Disfluency Error,['Prolongation'],bɪg ɹɛd dɹæ:ɡɪn,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799047_ngram_segment_5.wav,red dɹæ:ɡɪn was,was,,,Correct,[],ɹɛd dɹæ:ɡɪn wʌz,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799047_ngram_segment_6.wav,dɹæ:ɡɪn was sad,sad,,,Correct,[],dɹæ:ɡɪn wʌz sæd,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799048_ngram_segment_1.wav,He,It,He,hi,Mixed Error+Orthographic Sub.+Phonological,"['Contextual', 'Consonant Insertion', 'Consonant Omission', 'Vowel Substitution']",hi,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799048_ngram_segment_2.wav,He sa,sat,sa,sæ,Mixed Error+Disfluency Error+Phonological,"['Repair', 'Consonant Omission']",hi sæ,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799048_ngram_segment_3.wav,He sa He,It,He,hi,Mixed Error+Orthographic Sub.+Phonological,"['Contextual', 'Vowel Substitution', 'Consonant Omission', 'Consonant Insertion']",hi sæ hi,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799048_ngram_segment_4.wav,sa He sat,sat,,,Correct,[],sæ hi sæt,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799048_ngram_segment_5.wav,He sat on,on,,,Correct,[],hi sæt ˈɑn,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799048_ngram_segment_6.wav,sat on a,a,,,Run-on,[],sæt ˈɑn ʌ,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799048_ngram_segment_7.wav,on a lɔ:ɡ,log,,lɔ:ɡ,Disfluency Error,['Prolongation'],ˈɑn ʌ lɔ:ɡ,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799049_ngram_segment_1.wav,Then,Then,,,Correct,[],ðɛn,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799049_ngram_segment_2.wav,Then a,a,,,Correct,[],ðɛn ʌ,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799049_ngram_segment_3.wav,Then a man,man,,,Correct,[],ðɛn ʌ mæn,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799049_ngram_segment_4.wav,a man came,came,,,Correct,[],ʌ mæn keɪm,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799050_ngram_segment_1.wav,hi:,He,,hi:,Disfluency Error,['Prolongation'],hi:,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799050_ngram_segment_2.wav,hi: had,had,,,Correct,[],hi: hˈæd,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799050_ngram_segment_3.wav,hi: had a,a,,,Correct,[],hi: hˈæd ʌ,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799050_ngram_segment_4.wav,had a bag,bag,,,Correct,[],hˈæd ʌ beɪg,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799050_ngram_segment_5.wav,a bag of,of,,,Correct,[],ʌ beɪg ʌ,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799050_ngram_segment_6.wav,bag of fun,fun,,,Correct,[],beɪg ʌ fʌn,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799051_ngram_segment_1.wav,The,The,,,Correct,[],ðɪ,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799051_ngram_segment_2.wav,The dragon,dragon,,,Correct,[],ðɪ dɹægɪn,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799051_ngram_segment_3.wav,The dragon f|ɛ|l.lt,felt,,f|ɛ|l.lt,Disfluency Error,"['Stutter', 'Repair', 'Broken Word']",ðɪ dɹægɪn f|ɛ|l.lt,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799051_ngram_segment_4.wav,dragon f|ɛ|l.lt felt,felt,,,Correct,[],dɹægɪn f|ɛ|l.lt fɛlt,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799051_ngram_segment_5.wav,f|ɛ|l.lt felt glad,glad,,,Correct,[],f|ɛ|l.lt fɛlt glæd,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799051_ngram_segment_6.wav,felt glad and,and,,,Correct,[],fɛlt glæd ʌnd,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799051_ngram_segment_7.wav,glad and wagged,wagged,,,Correct,[],glæd ʌnd wˈægd,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799051_ngram_segment_8.wav,and wagged his,its,his,hɪz,Mixed Error+Disfluency Error+Orthographic Sub.+Phonological,"['Repair', 'Contextual', 'Consonant Insertion', 'Consonant Omission', 'Consonant Substitution']",ʌnd wˈægd hɪz,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799051_ngram_segment_9.wav,wagged his its,its,,,Correct,[],wˈægd hɪz ɪts,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799051_ngram_segment_10.wav,his its tail,tail,,,Correct,[],hɪz ɪts teɪl,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799052_ngram_segment_1.wav,The,The,,,Correct,[],ðɪ,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799052_ngram_segment_2.wav,The dragon,dragon,,,Correct,[],ðɪ dɹægɪn,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799052_ngram_segment_3.wav,The dragon and,and,,,Correct,[],ðɪ dɹægɪn ʌnd,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799052_ngram_segment_4.wav,dragon and the,the,,,Correct,[],dɹægɪn ʌnd ðɪ,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799052_ngram_segment_5.wav,and the man,man,,,Correct,[],ʌnd ðɪ mæn,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799052_ngram_segment_6.wav,the man had,had,,,Correct,[],ðɪ mæn hˈæd,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799052_ngram_segment_7.wav,man had jam,jam,,,Correct,[],mæn hˈæd dʒæm,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799053_ngram_segment_1.wav,The,The,,,Correct,[],ðɪ,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799053_ngram_segment_2.wav,The dragon,dragon,,,Correct,[],ðɪ dɹægɪn,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799053_ngram_segment_3.wav,The dragon was,was,,,Correct,[],ðɪ dɹægɪn wʌz,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799053_ngram_segment_4.wav,dragon was happy,happy,,,Correct,[],dɹægɪn wʌz hæpi,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799053_ngram_segment_5.wav,was happy at,at,,,Correct,[],wʌz hæpi ˈæt,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180_195799053_ngram_segment_6.wav,happy at last,last,,,Correct,[],hæpi ˈæt læst,THJAu4lbjHRa32ysgvSU3Etlb0d2
processed_audio/annotated_word_segments_ngram/uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_MrJqeNzcm0ADJEBm72gJ_1741214318_195799054_ngram_segment_1.wav,A,A,,,Correct,[],ʌ,EfKQNmht2ebtDnNadrezErlhcDF3
processed_audio/annotated_word_segments_ngram/uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_MrJqeNzcm0ADJEBm72gJ_1741214318_195799054_ngram_segment_2.wav,A small,small,,,Correct,[],ʌ smɔl,EfKQNmht2ebtDnNadrezErlhcDF3
processed_audio/annotated_word_segments_ngram/uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_MrJqeNzcm0ADJEBm72gJ_1741214318_195799054_ngram_segment_3.wav,A small salamander,salamander,,,Correct,[],ʌ smɔl sælʌmændər,EfKQNmht2ebtDnNadrezErlhcDF3
processed_audio/annotated_word_segments_ngram/uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_MrJqeNzcm0ADJEBm72gJ_1741214318_195799054_ngram_segment_4.wav,small salamander name,named,name,neɪm,Mixed Error+Phonological+Grammatical,"['Consonant Omission', 'Omission']",smɔl sælʌmændər neɪm,EfKQNmht2ebtDnNadrezErlhcDF3
processed_audio/annotated_word_segments_ngram/uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_MrJqeNzcm0ADJEBm72gJ_1741214318_195799054_ngram_segment_5.wav,salamander name Sam,Sam,,,Correct,[],sælʌmændər neɪm sæm,EfKQNmht2ebtDnNadrezErlhcDF3
processed_audio/annotated_word_segments_ngram/uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_MrJqeNzcm0ADJEBm72gJ_1741214318_195799054_ngram_segment_6.wav,name Sam lived,lived,,,Correct,[],neɪm sæm lˈɪvd,EfKQNmht2ebtDnNadrezErlhcDF3
processed_audio/annotated_word_segments_ngram/uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_MrJqeNzcm0ADJEBm72gJ_1741214318_195799054_ngram_segment_7.wav,Sam lived in,in,,,Correct,[],sæm lˈɪvd ʌn,EfKQNmht2ebtDnNadrezErlhcDF3
